leon/amortize-queue-goal1,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal1
leon/amortize-queue-goal10,unsat,0.63,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal10
leon/amortize-queue-goal11,unsat,0.05,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal11
leon/amortize-queue-goal12,unsat,0.30,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal12
leon/amortize-queue-goal13,unsat,0.49,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal13
leon/amortize-queue-goal14,unsat,0.52,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal14
leon/amortize-queue-goal15,unsat,0.45,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal15
leon/amortize-queue-goal2,unsat,0.66,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal2
leon/amortize-queue-goal3,unsat,0.27,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal3
leon/amortize-queue-goal4,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal4
leon/amortize-queue-goal5,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal5
leon/amortize-queue-goal6,unsat,0.30,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal6
leon/amortize-queue-goal7,unsat,5.74,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal7
leon/amortize-queue-goal8,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal8
leon/amortize-queue-goal9,unsat,0.48,../../result_files/20251204_142512_vmcai15-dt/leon/amortize-queue-goal9
leon/bsearch-tree-goal1,unsat,88.18,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal1
leon/bsearch-tree-goal10,unsat,13.92,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal10
leon/bsearch-tree-goal11,unsat,122.70,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal11
leon/bsearch-tree-goal12,unsat,5.75,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal12
leon/bsearch-tree-goal13,unsat,0.25,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal13
leon/bsearch-tree-goal14,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal14
leon/bsearch-tree-goal15,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal15
leon/bsearch-tree-goal16,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal16
leon/bsearch-tree-goal17,unsat,0.52,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal17
leon/bsearch-tree-goal18,unsat,0.54,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal18
leon/bsearch-tree-goal2,unsat,416.83,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal2
leon/bsearch-tree-goal3,unsat,9.23,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal3
leon/bsearch-tree-goal4,,740.52,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal4
leon/bsearch-tree-goal5,,1200.20,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal5
leon/bsearch-tree-goal6,unsat,0.28,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal6
leon/bsearch-tree-goal7,unsat,0.44,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal7
leon/bsearch-tree-goal8,unsat,674.11,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal8
leon/bsearch-tree-goal9,unsat,0.30,../../result_files/20251204_142512_vmcai15-dt/leon/bsearch-tree-goal9
nosg/goal1,unsat,2.06,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal1
isa/goal1,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/isa/goal1
nosg/goal10,unsat,137.66,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal10
isa/goal10,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal10
nosg/goal11,unsat,169.17,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal11
isa/goal11,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal11
nosg/goal12,unsat,2.11,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal12
isa/goal12,unsat,0.63,../../result_files/20251204_142512_vmcai15-dt/isa/goal12
nosg/goal13,unsat,97.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal13
isa/goal13,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal13
nosg/goal14,unsat,369.47,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal14
isa/goal14,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal14
nosg/goal15,unsat,0.26,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal15
isa/goal15,unsat,0.24,../../result_files/20251204_142512_vmcai15-dt/isa/goal15
nosg/goal16,unsat,92.11,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal16
isa/goal16,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal16
nosg/goal17,unsat,191.19,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal17
isa/goal17,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal17
nosg/goal18,unsat,102.85,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal18
isa/goal18,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal18
nosg/goal19,unsat,139.92,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal19
isa/goal19,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/isa/goal19
nosg/goal2,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal2
isa/goal2,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal2
nosg/goal20,unsat,249.72,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal20
isa/goal20,unsat,74.06,../../result_files/20251204_142512_vmcai15-dt/isa/goal20
nosg/goal21,unsat,131.39,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal21
isa/goal21,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal21
nosg/goal22,unsat,13.68,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal22
isa/goal22,,1200.21,../../result_files/20251204_142512_vmcai15-dt/isa/goal22
isa/goal23,unsat,0.45,../../result_files/20251204_142512_vmcai15-dt/isa/goal23
nosg/goal23,,1200.16,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal23
nosg/goal24,unsat,253.97,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal24
isa/goal24,unsat,8.77,../../result_files/20251204_142512_vmcai15-dt/isa/goal24
nosg/goal25,unsat,110.05,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal25
isa/goal25,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal25
nosg/goal26,unsat,11.05,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal26
isa/goal26,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal26
nosg/goal27,unsat,73.98,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal27
isa/goal27,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal27
nosg/goal28,unsat,112.31,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal28
isa/goal28,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal28
nosg/goal29,unsat,449.39,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal29
isa/goal29,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal29
nosg/goal3,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal3
isa/goal3,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal3
nosg/goal30,unsat,216.70,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal30
isa/goal30,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal30
nosg/goal31,unsat,347.53,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal31
isa/goal31,,1200.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal31
isa/goal32,unsat,0.46,../../result_files/20251204_142512_vmcai15-dt/isa/goal32
nosg/goal32,,1200.10,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal32
nosg/goal33,unsat,348.27,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal33
isa/goal33,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal33
nosg/goal34,unsat,209.52,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal34
isa/goal34,unsat,9.60,../../result_files/20251204_142512_vmcai15-dt/isa/goal34
isa/goal35,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal35
nosg/goal35,,1200.17,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal35
nosg/goal36,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal36
isa/goal36,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal36
nosg/goal37,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal37
isa/goal37,unsat,6.35,../../result_files/20251204_142512_vmcai15-dt/isa/goal37
nosg/goal38,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal38
isa/goal38,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal38
nosg/goal39,unsat,6.17,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal39
isa/goal39,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal39
nosg/goal4,unsat,10.16,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal4
isa/goal4,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal4
isa/goal40,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal40
isa/goal41,unsat,0.63,../../result_files/20251204_142512_vmcai15-dt/isa/goal41
isa/goal42,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal42
isa/goal43,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal43
nosg/goal43-clam,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal43-clam
isa/goal44,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/isa/goal44
nosg/goal45,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal45
isa/goal45,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal45
nosg/goal46,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal46
isa/goal46,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal46
nosg/goal47,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal47
isa/goal47,unsat,180.20,../../result_files/20251204_142512_vmcai15-dt/isa/goal47
nosg/goal48,unsat,79.70,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal48
isa/goal48,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal48
nosg/goal49,unsat,30.05,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal49
isa/goal49,unsat,0.87,../../result_files/20251204_142512_vmcai15-dt/isa/goal49
nosg/goal5,unsat,73.91,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal5
isa/goal5,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal5
nosg/goal50,unsat,81.06,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal50
isa/goal50,unsat,0.41,../../result_files/20251204_142512_vmcai15-dt/isa/goal50
nosg/goal51,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal51
isa/goal51,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal51
nosg/goal52,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal52
isa/goal52,,1200.21,../../result_files/20251204_142512_vmcai15-dt/isa/goal52
nosg/goal53,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal53
isa/goal53,unsat,78.42,../../result_files/20251204_142512_vmcai15-dt/isa/goal53
nosg/goal54,unsat,0.46,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal54
isa/goal54,unsat,107.21,../../result_files/20251204_142512_vmcai15-dt/isa/goal54
nosg/goal55,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal55
isa/goal55,unsat,132.14,../../result_files/20251204_142512_vmcai15-dt/isa/goal55
nosg/goal56,unsat,0.58,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal56
isa/goal56,unsat,0.44,../../result_files/20251204_142512_vmcai15-dt/isa/goal56
nosg/goal57,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal57
isa/goal57,unsat,79.54,../../result_files/20251204_142512_vmcai15-dt/isa/goal57
nosg/goal58,unsat,0.24,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal58
isa/goal58,unsat,16.31,../../result_files/20251204_142512_vmcai15-dt/isa/goal58
nosg/goal59,unsat,0.33,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal59
isa/goal59,unsat,16.38,../../result_files/20251204_142512_vmcai15-dt/isa/goal59
nosg/goal6,unsat,140.48,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal6
isa/goal6,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal6
nosg/goal60,unsat,0.24,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal60
isa/goal60,unsat,8.93,../../result_files/20251204_142512_vmcai15-dt/isa/goal60
nosg/goal61,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal61
isa/goal61,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/isa/goal61
isa/goal62,unsat,0.44,../../result_files/20251204_142512_vmcai15-dt/isa/goal62
nosg/goal62,,712.72,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal62
nosg/goal63,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal63
isa/goal63,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/isa/goal63
nosg/goal64,unsat,180.96,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal64
isa/goal64,unsat,6.79,../../result_files/20251204_142512_vmcai15-dt/isa/goal64
nosg/goal65,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal65
isa/goal65,unsat,0.29,../../result_files/20251204_142512_vmcai15-dt/isa/goal65
nosg/goal66,unsat,38.91,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal66
isa/goal66,unsat,158.61,../../result_files/20251204_142512_vmcai15-dt/isa/goal66
nosg/goal67,unsat,0.22,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal67
isa/goal67,unsat,115.87,../../result_files/20251204_142512_vmcai15-dt/isa/goal67
nosg/goal68,unsat,0.23,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal68
isa/goal68,unsat,0.29,../../result_files/20251204_142512_vmcai15-dt/isa/goal68
nosg/goal69,unsat,0.43,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal69
isa/goal69,unsat,81.35,../../result_files/20251204_142512_vmcai15-dt/isa/goal69
nosg/goal7,unsat,2.10,../../result_files/20251204_142512_vmcai15-dt/clam/nosg/goal7
isa/goal7,unsat,0.02,../../result_files/20251204_142512_vmcai15-dt/isa/goal7
