standard/bin_distrib,,778.04,../../result_files/20251204_103755_autoproof/standard/bin_distrib
standard/bin_plus,,796.31,../../result_files/20251204_103755_autoproof/standard/bin_plus
standard/bin_plus_assoc,,562.23,../../result_files/20251204_103755_autoproof/standard/bin_plus_assoc
standard/bin_plus_comm,,609.71,../../result_files/20251204_103755_autoproof/standard/bin_plus_comm
standard/bin_s,,252.23,../../result_files/20251204_103755_autoproof/standard/bin_s
standard/bin_times,,916.53,../../result_files/20251204_103755_autoproof/standard/bin_times
standard/bin_times_assoc,,585.26,../../result_files/20251204_103755_autoproof/standard/bin_times_assoc
standard/bin_times_comm,,600.18,../../result_files/20251204_103755_autoproof/standard/bin_times_comm
extend/count_flatten,unsat,100.50,../../result_files/20251204_103755_autoproof/extend/count_flatten
extend/count_rev,unsat,83.24,../../result_files/20251204_103755_autoproof/extend/count_rev
extend/count_snoc,unsat,0.33,../../result_files/20251204_103755_autoproof/extend/count_snoc
extend/count_sort,unsat,95.91,../../result_files/20251204_103755_autoproof/extend/count_sort
extend/count_sort_rev,unsat,159.15,../../result_files/20251204_103755_autoproof/extend/count_sort_rev
extend/count_tsort,unsat,502.84,../../result_files/20251204_103755_autoproof/extend/count_tsort
extend/count_tsort_flatten,,1200.16,../../result_files/20251204_103755_autoproof/extend/count_tsort_flatten
standard/int_add_assoc,,561.82,../../result_files/20251204_103755_autoproof/standard/int_add_assoc
standard/int_add_comm,,454.30,../../result_files/20251204_103755_autoproof/standard/int_add_comm
standard/int_add_ident_left,,735.33,../../result_files/20251204_103755_autoproof/standard/int_add_ident_left
standard/int_add_ident_right,,394.89,../../result_files/20251204_103755_autoproof/standard/int_add_ident_right
standard/int_add_inv_left,,556.76,../../result_files/20251204_103755_autoproof/standard/int_add_inv_left
standard/int_add_inv_right,,514.91,../../result_files/20251204_103755_autoproof/standard/int_add_inv_right
standard/int_left_distrib,,931.15,../../result_files/20251204_103755_autoproof/standard/int_left_distrib
standard/int_mul_assoc,,879.25,../../result_files/20251204_103755_autoproof/standard/int_mul_assoc
standard/int_mul_comm,,379.67,../../result_files/20251204_103755_autoproof/standard/int_mul_comm
standard/int_mul_ident_left,,766.85,../../result_files/20251204_103755_autoproof/standard/int_mul_ident_left
